seq,gender,age,job,marital,province,city,choice
459,MALE,50대,교수,MARREID,서울시,양천구,F
460,FEMALE,20대,자영업,SINGLE,서울시,양천구,D
461,FEMALE,30대,임시직,SINGLE,전라도,곡성군,D
462,FEMALE,50대,기자,MARREID,경기도,포천시,C
463,MALE,30대,자영업,MARREID,서울시,마포구,C
464,MALE,20대,회사직원,SINGLE,서울시,강동구,B
465,FEMALE,30대,의사,MARREID,서울시,강동구,C
466,MALE,30대,회사직원,MARREID,부산시,사하구,G
467,FEMALE,40대,중소기업직원,MARREID,서울시,강남구,G
468,FEMALE,30대,회사직원,MARREID,경기도,화성시,E
469,FEMALE,30대,임시직,MARREID,서울시,양천구,E
470,FEMALE,50대,임시직,MARREID,서울시,양천구,B
471,MALE,30대,기자,MARREID,경상도,포항시 북구,E
472,FEMALE,30대,변호사,MARREID,경상도,포항시 남구,B
473,FEMALE,20대,자영업,SINGLE,경기도,화성시,E
474,MALE,30대,공무원,MARREID,경상도,함안군,D
475,FEMALE,20대,공무원,SINGLE,경기도,평택시,B
476,MALE,30대,벤처직원,MARREID,경상도,거제시,F
477,FEMALE,40대,벤처직원,MARREID,경기도,포천시,H
478,FEMALE,40대,공무원,SINGLE,충청도,천안시,A
479,MALE,40대,기자,SINGLE,충청도,홍성군,G
480,MALE,40대,임시직,MARREID,충청도,천안시,F
481,MALE,50대,공무원,MARREID,부산시,연제구,A
482,MALE,20대,자영업,SINGLE,충청도,청주시,E
483,FEMALE,40대,임시직,SINGLE,충청도,진천군,E
484,MALE,30대,공무원,SINGLE,충청도,청주시,H
485,MALE,50대,회사직원,MARREID,충청도,청주시,A
486,MALE,20대,자영업,MARREID,서울시,양천구,F
487,FEMALE,40대,자영업,MARREID,서울시,강남구,C
488,FEMALE,30대,임시직,SINGLE,서울시,강남구,G
489,MALE,40대,연구원,MARREID,서울시,강북구,E
490,FEMALE,30대,벤처직원,MARREID,부산시,사하구,E
491,MALE,40대,공무원,MARREID,서울시,강남구,H
492,MALE,20대,벤처직원,MARREID,경기도,평택시,B
493,FEMALE,50대,자영업,MARREID,전라도,해남군,H
494,FEMALE,40대,기자,SINGLE,부산시,사하구,C
495,FEMALE,40대,공무원,SINGLE,부산시,해운대구,D
496,FEMALE,30대,회사직원,MARREID,서울시,양천구,E
497,FEMALE,50대,벤처직원,MARREID,부산시,사하구,D
498,FEMALE,20대,학생,MARREID,충청도,천안시,F
499,FEMALE,40대,연구원,SINGLE,서울시,강동구,C
500,MALE,40대,중소기업직원,MARREID,서울시,양천구,F
501,MALE,30대,중소기업직원,MARREID,전라도,구례군,F
502,MALE,50대,임시직,SINGLE,서울시,강북구,C
503,MALE,40대,자영업,SINGLE,서울시,양천구,A
504,FEMALE,40대,자영업,MARREID,부산시,진구,G
505,MALE,50대,교수,MARREID,부산시,해운대구,E
506,MALE,30대,임시직,MARREID,전라도,익산시,A
507,MALE,30대,회사직원,MARREID,서울시,양천구,F
508,MALE,50대,중소기업직원,SINGLE,부산시,해운대구,H
509,MALE,40대,임시직,SINGLE,부산시,해운대구,A
510,MALE,30대,변호사,MARREID,부산시,연제구,H
511,FEMALE,40대,자영업,MARREID,서울시,양천구,H
512,FEMALE,50대,회사직원,MARREID,경기도,포천시,E
513,MALE,40대,공무원,MARREID,서울시,강남구,F
514,MALE,40대,자영업,SINGLE,경기도,화성시,H
515,FEMALE,50대,임시직,MARREID,경기도,화성시,G
516,MALE,50대,교수,SINGLE,충청도,홍성군,A
517,MALE,40대,회사직원,MARREID,부산시,해운대구,G
518,MALE,30대,공무원,MARREID,경상도,포항시 북구,F
519,FEMALE,20대,학생,MARREID,서울시,강북구,B
520,MALE,20대,회사직원,MARREID,충청도,청주시,F
521,FEMALE,50대,교수,SINGLE,부산시,해운대구,C
522,FEMALE,50대,중소기업직원,MARREID,부산시,사하구,D
523,FEMALE,40대,중소기업직원,MARREID,경상도,하동군,B
524,MALE,40대,벤처직원,MARREID,경기도,평택시,F
525,FEMALE,50대,임시직,MARREID,서울시,마포구,D
526,FEMALE,60대 이상,공무원,MARREID,서울시,강동구,D
527,FEMALE,50대,변호사,MARREID,경기도,화성시,H
528,MALE,30대,회사직원,MARREID,서울시,양천구,D
529,FEMALE,20대,공무원,MARREID,부산시,해운대구,D
530,FEMALE,20대,공무원,MARREID,경기도,화성시,B
531,FEMALE,50대,연구원,MARREID,경상도,포항시 남구,D
532,MALE,40대,공무원,MARREID,서울시,양천구,F
533,MALE,20대,자영업,MARREID,부산시,해운대구,A
534,FEMALE,30대,자영업,MARREID,경상도,포항시 남구,H
535,FEMALE,30대,의사,SINGLE,부산시,해운대구,H
,FEMALE,40대,자영업,MARREID,부산시,사하구,D
537,FEMALE,50대,중소기업직원,MARREID,부산시,사하구,D
538,MALE,30대,공무원,MARREID,서울시,양천구,H
539,FEMALE,30대,공무원,SINGLE,서울시,강남구,E
540,FEMALE,50대,임시직,MARREID,경기도,가평군,G
541,MALE,30대,기자,MARREID,서울시,마포구,H
542,MALE,50대,벤처직원,MARREID,서울시,양천구,H
543,MALE,40대,중소기업직원,MARREID,경상도,포항시 남구,F
544,FEMALE,20대,학생,MARREID,부산시,해운대구,B
545,FEMALE,30대,연구원,SINGLE,부산시,해운대구,E
546,FEMALE,50대,의사,MARREID,충청도,청주시,G
547,MALE,40대,임시직,MARREID,경기도,화성시,E
548,FEMALE,30대,임시직,MARREID,서울시,강동구,E
549,FEMALE,60대 이상,중소기업직원,SINGLE,충청도,청주시,D
550,FEMALE,40대,임시직,MARREID,경상도,하동군,C
551,MALE,20대,중소기업직원,MARREID,서울시,강남구,B
552,FEMALE,40대,의사,MARREID,경기도,포천시,D
553,MALE,50대,기자,MARREID,서울시,강동구,A
554,FEMALE,40대,공무원,MARREID,부산시,사하구,A
555,MALE,40대,변호사,SINGLE,전라도,광양시,G
556,MALE,50대,회사직원,MARREID,충청도,홍성군,A
557,FEMALE,20대,회사직원,MARREID,서울시,강남구,B
558,MALE,50대,변호사,MARREID,충청도,천안시,A
559,FEMALE,50대,임시직,MARREID,경기도,가평군,D
560,FEMALE,40대,자영업,MARREID,서울시,강동구,C
561,MALE,50대,변호사,MARREID,경기도,가평군,G
562,FEMALE,40대,의사,SINGLE,전라도,구례군,E
563,FEMALE,40대,벤처직원,MARREID,서울시,강동구,C
564,FEMALE,30대,중소기업직원,SINGLE,경기도,평택시,B
565,MALE,50대,교수,MARREID,부산시,해운대구,A
566,MALE,50대,의사,MARREID,부산시,해운대구,A
567,FEMALE,20대,자영업,MARREID,부산시,사하구,H
568,FEMALE,30대,중소기업직원,MARREID,충청도,청주시,E
569,FEMALE,30대,자영업,,충청도,청주시,G
570,FEMALE,40대,중소기업직원,SINGLE,부산시,진구,C
571,MALE,20대,연구원,MARREID,경기도,화성시,C
572,FEMALE,40대,변호사,MARREID,경상도,하동군,E
573,MALE,50대,벤처직원,MARREID,부산시,기장군,A
574,MALE,20대,자영업,MARREID,충청도,청주시,B
575,FEMALE,50대,벤처직원,MARREID,부산시,해운대구,D
576,FEMALE,30대,변호사,MARREID,부산시,기장군,C
577,FEMALE,40대,회사직원,MARREID,충청도,청주시,B
578,FEMALE,40대,공무원,SINGLE,부산시,해운대구,B
579,FEMALE,20대,학생,SINGLE,서울시,강남구,B
580,FEMALE,20대,자영업,MARREID,부산시,기장군,G
581,FEMALE,50대,벤처직원,MARREID,경상도,하동군,C
582,MALE,30대,교수,MARREID,부산시,사하구,F
583,FEMALE,30대,임시직,SINGLE,경기도,화성시,E
584,MALE,50대,변호사,MARREID,경기도,평택시,A
585,MALE,40대,회사직원,SINGLE,경기도,포천시,H
586,FEMALE,40대,교수,MARREID,부산시,해운대구,G
587,FEMALE,50대,벤처직원,MARREID,서울시,양천구,D
588,FEMALE,50대,기자,MARREID,서울시,강남구,C
589,MALE,40대,자영업,MARREID,전라도,해남군,H
590,MALE,20대,임시직,MARREID,서울시,양천구,F
591,FEMALE,20대,임시직,MARREID,부산시,해운대구,B
592,FEMALE,30대,변호사,SINGLE,서울시,강남구,E
593,FEMALE,50대,연구원,SINGLE,서울시,양천구,A
594,MALE,30대,의사,SINGLE,부산시,해운대구,A
595,FEMALE,20대,자영업,MARREID,경기도,포천시,E
596,FEMALE,40대,중소기업직원,MARREID,부산시,연제구,B
597,FEMALE,50대,임시직,SINGLE,서울시,양천구,H
598,MALE,40대,공무원,SINGLE,서울시,양천구,H
599,FEMALE,30대,벤처직원,MARREID,전라도,해남군,E
600,MALE,30대,변호사,MARREID,충청도,청주시,E
601,FEMALE,20대,벤처직원,SINGLE,서울시,양천구,B
602,FEMALE,40대,벤처직원,MARREID,충청도,청주시,D
603,FEMALE,40대,벤처직원,SINGLE,경상도,거제시,B
604,FEMALE,40대,교수,SINGLE,경기도,가평군,B
605,FEMALE,40대,임시직,MARREID,서울시,강남구,A
606,MALE,20대,공무원,SINGLE,,하동군,B
607,MALE,30대,임시직,MARREID,경기도,화성시,D
608,FEMALE,40대,임시직,SINGLE,서울시,강동구,E
609,MALE,20대,연구원,SINGLE,경상도,포항시 북구,A
610,MALE,40대,회사직원,MARREID,경상도,포항시 북구,F
611,FEMALE,20대,자영업,SINGLE,부산시,기장군,G
612,FEMALE,20대,자영업,SINGLE,서울시,강동구,H
613,FEMALE,30대,연구원,MARREID,경상도,포항시 남구,E
614,FEMALE,30대,자영업,MARREID,경상도,함안군,H
615,MALE,50대,공무원,MARREID,서울시,양천구,F
616,FEMALE,40대,중소기업직원,SINGLE,부산시,연제구,D
617,MALE,20대,학생,SINGLE,경기도,안양시,D
618,FEMALE,30대,회사직원,SINGLE,경기도,화성시,E
619,FEMALE,40대,자영업,SINGLE,경기도,포천시,A
620,FEMALE,20대,자영업,MARREID,경기도,포천시,H
621,MALE,40대,회사직원,SINGLE,부산시,사하구,H
622,FEMALE,20대,자영업,MARREID,경상도,포항시 남구,D
623,FEMALE,30대,자영업,MARREID,충청도,충주시,E
624,FEMALE,20대,학생,SINGLE,충청도,천안시,H
625,FEMALE,미상,자영업,SINGLE,경기도,화성시,G
626,MALE,30대,교수,MARREID,경상도,포항시 남구,C
627,FEMALE,30대,교수,MARREID,충청도,천안시,E
628,MALE,40대,공무원,MARREID,경기도,안양시,F
629,FEMALE,50대,임시직,MARREID,서울시,양천구,F
630,FEMALE,40대,연구원,SINGLE,경기도,안양시,F
631,FEMALE,30대,회사직원,SINGLE,충청도,청주시,D
632,FEMALE,40대,연구원,SINGLE,서울시,양천구,B
633,FEMALE,50대,기자,MARREID,부산시,해운대구,D
634,FEMALE,50대,회사직원,MARREID,부산시,해운대구,D
635,FEMALE,50대,자영업,MARREID,경기도,화성시,E
636,FEMALE,20대,회사직원,MARREID,경상도,거제시,B
637,MALE,50대,벤처직원,MARREID,부산시,진구,A
638,MALE,50대,회사직원,MARREID,경기도,가평군,A
639,FEMALE,30대,중소기업직원,MARREID,경상도,포항시 남구,E
640,FEMALE,30대,벤처직원,MARREID,경기도,포천시,E
641,FEMALE,20대,학생,MARREID,서울시,강남구,B
642,MALE,40대,공무원,MARREID,서울시,강북구,H
643,FEMALE,50대,기자,MARREID,충청도,충주시,G
644,FEMALE,30대,자영업,MARREID,경상도,함안군,D
645,FEMALE,40대,벤처직원,MARREID,경기도,평택시,D
646,FEMALE,50대,자영업,MARREID,충청도,청주시,F
647,FEMALE,50대,기자,MARREID,서울시,마포구,C
648,FEMALE,40대,기자,SINGLE,부산시,사하구,C
649,FEMALE,30대,벤처직원,SINGLE,서울시,강남구,E
650,FEMALE,40대,변호사,MARREID,충청도,홍성군,F
651,MALE,40대,자영업,SINGLE,전라도,곡성군,D
652,FEMALE,40대,중소기업직원,MARREID,부산시,진구,G
653,FEMALE,50대,회사직원,MARREID,경기도,가평군,D
654,FEMALE,20대,자영업,MARREID,서울시,양천구,G
655,FEMALE,40대,자영업,SINGLE,서울시,강남구,C
656,FEMALE,20대,학생,MARREID,서울시,강남구,B
657,MALE,30대,교수,MARREID,부산시,연제구,E
658,FEMALE,40대,벤처직원,MARREID,경기도,포천시,D
659,MALE,50대,공무원,SINGLE,전라도,해남군,H
660,MALE,30대,벤처직원,MARREID,부산시,연제구,F
661,FEMALE,20대,회사직원,SINGLE,경상도,포항시 남구,D
662,FEMALE,50대,공무원,MARREID,부산시,기장군,B
663,FEMALE,30대,벤처직원,MARREID,부산시,해운대구,E
664,FEMALE,40대,벤처직원,MARREID,서울시,양천구,D
665,FEMALE,50대,회사직원,SINGLE,서울시,강동구,D
666,FEMALE,30대,회사직원,SINGLE,서울시,양천구,B
667,FEMALE,30대,공무원,MARREID,부산시,해운대구,E
668,FEMALE,50대,임시직,SINGLE,부산시,해운대구,F
669,FEMALE,50대,벤처직원,MARREID,충청도,진천군,D
670,FEMALE,50대,중소기업직원,MARREID,경상도,하동군,D
671,FEMALE,30대,자영업,MARREID,전라도,해남군,H
672,FEMALE,20대,연구원,MARREID,경상도,포항시 북구,H
673,FEMALE,30대,임시직,MARREID,경상도,포항시 북구,E
674,FEMALE,40대,변호사,MARREID,부산시,진구,C
675,FEMALE,30대,자영업,MARREID,서울시,양천구,E
676,FEMALE,30대,자영업,SINGLE,부산시,해운대구,E
677,MALE,30대,의사,MARREID,부산시,해운대구,D
678,FEMALE,20대,임시직,MARREID,경기도,화성시,H
679,MALE,40대,중소기업직원,SINGLE,경상도,포항시 남구,A
680,FEMALE,20대,중소기업직원,SINGLE,부산시,연제구,B
681,MALE,40대,공무원,MARREID,전라도,광양시,H
682,FEMALE,40대,자영업,SINGLE,경기도,포천시,F
683,FEMALE,30대,자영업,MARREID,경기도,안양시,E
684,MALE,50대,벤처직원,SINGLE,부산시,진구,F
685,FEMALE,40대,자영업,MARREID,충청도,청주시,D
686,FEMALE,40대,공무원,MARREID,경기도,화성시,F
687,MALE,50대,중소기업직원,MARREID,충청도,청주시,A
688,FEMALE,30대,벤처직원,SINGLE,경기도,포천시,E
689,FEMALE,40대,임시직,SINGLE,경기도,포천시,H
690,MALE,60대 이상,회사직원,SINGLE,서울시,강남구,B
691,FEMALE,20대,학생,SINGLE,충청도,천안시,B
692,FEMALE,30대,벤처직원,MARREID,충청도,청주시,E
693,FEMALE,40대,회사직원,MARREID,서울시,양천구,C
694,FEMALE,30대,회사직원,MARREID,전라도,구례군,B
695,FEMALE,50대,벤처직원,MARREID,부산시,기장군,D
696,FEMALE,20대,학생,MARREID,전라도,광양시,B
697,MALE,50대,중소기업직원,MARREID,경기도,평택시,A
698,FEMALE,30대,임시직,MARREID,서울시,강동구,B
699,MALE,40대,연구원,MARREID,서울시,양천구,F
700,FEMALE,30대,연구원,SINGLE,부산시,해운대구,E
701,FEMALE,50대,변호사,MARREID,경상도,포항시 남구,D
702,FEMALE,50대,연구원,MARREID,충청도,천안시,C
703,FEMALE,50대,기자,MARREID,경기도,화성시,C
704,FEMALE,20대,학생,MARREID,부산시,사하구,B
705,MALE,40대,의사,SINGLE,부산시,진구,G
706,FEMALE,40대,벤처직원,SINGLE,충청도,청주시,E
707,MALE,30대,기자,MARREID,충청도,홍성군,B
708,FEMALE,30대,연구원,MARREID,서울시,강동구,E
709,MALE,20대,임시직,SINGLE,충청도,충주시,G
710,FEMALE,30대,공무원,MARREID,경상도,거제시,E
711,MALE,50대,임시직,MARREID,충청도,충주시,E
712,MALE,50대,자영업,MARREID,부산시,연제구,D
713,MALE,40대,변호사,SINGLE,경기도,평택시,C
714,FEMALE,40대,임시직,SINGLE,부산시,사하구,F
715,FEMALE,40대,의사,MARREID,경기도,포천시,C
716,FEMALE,30대,중소기업직원,MARREID,부산시,사하구,E
717,MALE,30대,회사직원,MARREID,서울시,양천구,H
718,FEMALE,40대,기자,SINGLE,서울시,양천구,B
719,FEMALE,40대,벤처직원,MARREID,서울시,강동구,D
720,FEMALE,40대,중소기업직원,SINGLE,전라도,광양시,D
721,FEMALE,20대,자영업,MARREID,경기도,평택시,F
722,MALE,40대,임시직,MARREID,서울시,양천구,C
723,MALE,40대,벤처직원,MARREID,경기도,포천시,D
724,FEMALE,50대,임시직,SINGLE,서울시,강남구,H
725,MALE,40대,중소기업직원,SINGLE,서울시,강남구,H
726,FEMALE,40대,공무원,MARREID,부산시,연제구,D
727,FEMALE,40대,중소기업직원,MARREID,부산시,기장군,D
728,MALE,40대,벤처직원,MARREID,,진천군,F
729,FEMALE,30대,변호사,SINGLE,부산시,해운대구,A
730,FEMALE,50대,자영업,MARREID,충청도,천안시,D
731,FEMALE,50대,중소기업직원,SINGLE,부산시,진구,B
732,MALE,30대,기자,SINGLE,서울시,강남구,G
733,FEMALE,30대,의사,MARREID,충청도,홍성군,E
734,FEMALE,20대,임시직,MARREID,서울시,강북구,B
735,MALE,50대,중소기업직원,SINGLE,경기도,포천시,B
736,MALE,40대,회사직원,MARREID,서울시,강남구,H
737,FEMALE,40대,중소기업직원,MARREID,경기도,화성시,E
738,FEMALE,30대,임시직,MARREID,경기도,화성시,H
739,FEMALE,20대,의사,SINGLE,서울시,양천구,B
740,FEMALE,40대,공무원,MARREID,부산시,해운대구,D
741,FEMALE,40대,임시직,MARREID,충청도,청주시,E
742,FEMALE,40대,자영업,MARREID,서울시,강북구,C
743,MALE,20대,학생,SINGLE,부산시,해운대구,D
744,FEMALE,50대,교수,SINGLE,경상도,포항시 남구,C
745,MALE,30대,중소기업직원,SINGLE,충청도,진천군,H
746,MALE,40대,기자,SINGLE,서울시,강남구,G
747,MALE,30대,연구원,MARREID,전라도,광양시,E
748,FEMALE,40대,임시직,MARREID,충청도,청주시,C
749,MALE,50대,회사직원,MARREID,부산시,기장군,A
750,FEMALE,50대,회사직원,MARREID,부산시,해운대구,D
751,FEMALE,50대,회사직원,MARREID,경상도,포항시 북구,D
752,MALE,40대,자영업,MARREID,전라도,곡성군,E
753,FEMALE,50대,중소기업직원,SINGLE,경기도,화성시,D
754,FEMALE,20대,자영업,MARREID,부산시,기장군,B
755,MALE,20대,학생,MARREID,부산시,사하구,D
756,MALE,50대,변호사,MARREID,부산시,연제구,F
757,MALE,50대,공무원,SINGLE,서울시,강북구,H
758,MALE,50대,교수,MARREID,부산시,해운대구,E
759,MALE,20대,학생,SINGLE,부산시,사하구,G
760,FEMALE,50대,벤처직원,SINGLE,부산시,해운대구,D
761,FEMALE,50대,교수,SINGLE,서울시,양천구,C
762,MALE,50대,의사,MARREID,서울시,강남구,A
763,MALE,20대,중소기업직원,MARREID,경기도,가평군,B
764,MALE,40대,기자,SINGLE,전라도,해남군,F
765,FEMALE,30대,공무원,MARREID,경기도,화성시,E
766,FEMALE,40대,임시직,MARREID,경상도,포항시 북구,C
767,MALE,40대,임시직,MARREID,충청도,홍성군,B
768,FEMALE,50대,임시직,SINGLE,전라도,광양시,H
769,MALE,40대,중소기업직원,SINGLE,충청도,청주시,H
770,FEMALE,50대,공무원,MARREID,서울시,양천구,D
771,MALE,30대,자영업,MARREID,서울시,강북구,A
772,MALE,30대,벤처직원,MARREID,서울시,강남구,F
773,MALE,50대,기자,MARREID,서울시,강북구,A
774,FEMALE,50대,의사,SINGLE,부산시,해운대구,C
775,MALE,20대,자영업,MARREID,경상도,함안군,B
776,FEMALE,20대,공무원,MARREID,부산시,연제구,B
777,MALE,40대,변호사,MARREID,충청도,홍성군,F
778,FEMALE,40대,임시직,MARREID,경기도,안양시,C
779,FEMALE,50대,자영업,MARREID,충청도,청주시,A
780,MALE,50대,공무원,SINGLE,부산시,해운대구,H
781,FEMALE,20대,공무원,MARREID,충청도,청주시,G
